ZIP Code,State Abbr,GEA,BA,PADD,Technobasin
72125,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72126,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72127,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72128,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72129,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72130,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72131,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72132,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72133,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72134,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72135,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72136,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72137,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72139,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72140,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72141,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72142,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72143,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72145,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72149,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72150,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72152,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72153,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72156,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72157,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72158,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72160,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72164,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72165,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72166,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72167,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72168,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72169,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72170,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72173,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72175,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72176,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72178,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72179,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72180,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72181,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72182,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72183,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72190,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72199,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72201,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72202,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72203,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72204,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72205,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72206,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72207,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72209,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72210,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72211,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72212,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72214,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72215,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72216,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72217,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72219,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72221,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72222,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72223,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72225,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72227,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72231,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72255,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72260,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72295,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72301,AR,SRMVc,"Associated Electric Cooperative, Inc.",PADD 3,Arkla
72303,AR,SRMVc,"Associated Electric Cooperative, Inc.",PADD 3,Arkla
72310,AR,SRMVc,"Associated Electric Cooperative, Inc.",PADD 3,Arkoma
72311,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72312,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72313,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72315,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72316,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72319,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72320,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72321,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72322,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72324,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72325,AR,SRMVc,"Associated Electric Cooperative, Inc.",PADD 3,Arkla
72326,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72327,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72328,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72329,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72330,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72331,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72332,AR,SRMVc,"Associated Electric Cooperative, Inc.",PADD 3,Arkla
72333,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72335,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72336,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72338,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72339,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72340,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72341,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72342,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72346,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72347,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72348,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72350,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72351,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72352,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72353,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72354,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72355,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72358,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72359,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72360,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72364,AR,SRMVc,"Associated Electric Cooperative, Inc.",PADD 3,Arkla
72365,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72366,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72367,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72368,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72369,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72370,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72372,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72373,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72374,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72376,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72377,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72379,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72383,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72384,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72386,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72387,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72389,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72390,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72391,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72392,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72394,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72395,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72396,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkla
72401,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72402,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72403,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72404,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72405,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72410,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72411,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72412,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72413,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72414,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72415,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72416,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72417,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72419,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72421,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72422,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72424,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72425,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72426,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72427,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72428,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72429,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72430,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72431,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72432,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72433,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72434,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72435,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72436,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72437,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72438,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72440,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72441,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72442,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72443,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72444,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72445,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72447,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72449,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72450,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72451,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72453,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72454,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72455,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72456,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72457,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72458,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72459,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72460,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72461,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72462,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72464,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72465,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72466,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72467,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72469,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72470,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72471,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72472,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72473,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72474,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72475,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72476,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72478,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72479,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72482,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72501,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72503,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72512,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72513,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72515,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72517,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72519,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72520,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72521,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72522,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72523,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72524,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72525,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72526,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72527,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72528,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72529,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72530,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72531,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72532,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72533,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72534,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72536,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72537,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72538,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72539,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72540,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72542,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72543,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72544,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72545,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72546,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72550,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72553,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72554,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72555,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72556,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72560,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72561,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72562,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72564,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72565,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72566,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72567,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72568,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72569,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72571,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72572,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72573,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72575,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72576,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72577,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72578,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72579,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72581,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72583,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72584,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72585,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72587,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72601,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72602,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72611,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72613,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72615,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72616,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72617,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72619,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72623,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72624,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72626,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72628,AR,SPSOc,Southwest Power Pool,PADD 3,Arkoma
72629,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72630,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72631,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72632,AR,SPSOc,Southwest Power Pool,PADD 3,Arkoma
72633,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72634,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72635,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72636,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72638,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72639,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72640,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72641,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72642,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72643,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 2,Arkoma
72644,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72645,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72648,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72650,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72651,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72653,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72654,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72655,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72657,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72658,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72659,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72660,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72661,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72662,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72663,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72666,AR,SPSOc,Southwest Power Pool,PADD 3,Arkoma
72668,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72669,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72670,AR,SPSOc,Southwest Power Pool,PADD 3,Arkoma
72672,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72675,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72677,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72679,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72680,AR,SRMVc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72682,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72683,AR,SPSOc,Southwest Power Pool,PADD 3,Arkoma
72685,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72686,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72687,AR,SPSOc,"Midcontinent Independent System Operator, Inc.",PADD 3,Arkoma
72701,AR,SPSOc,Southwest Power Pool,PADD 3,Arkoma
72702,AR,SPSOc,Southwest Power Pool,PADD 3,Arkoma
72703,AR,SPSOc,Southwest Power Pool,PADD 3,Arkoma
72704,AR,SPSOc,Southwest Power Pool,PADD 3,Arkoma
72711,AR,SPSOc,Southwest Power Pool,PADD 3,Arkoma
72712,AR,SPSOc,Southwest Power Pool,PADD 3,Arkoma
72713,AR,SPSOc,Southwest Power Pool,PADD 3,Arkoma
72714,AR,SPSOc,Southwest Power Pool,PADD 3,Arkoma
