ZIP Code,State Abbr,REEDS-GEA,BA,PADD,Technobasin,cambium_gea
2120,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2121,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2122,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2123,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2124,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2125,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2126,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2127,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2128,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2129,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2130,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2131,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2132,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2133,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2134,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2135,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2136,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2137,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2138,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2139,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2140,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2141,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2142,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2143,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2144,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2145,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2148,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2149,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2150,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2151,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2152,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2153,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2155,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2156,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2163,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2169,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2170,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2171,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2176,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2180,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2184,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2185,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2186,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2187,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2188,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2189,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2190,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2191,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2196,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2199,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2201,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2203,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2204,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2205,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2206,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2210,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2211,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2212,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2215,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2217,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2222,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2238,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2241,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2266,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2269,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2283,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2284,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2293,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2297,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2298,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2301,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2302,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2303,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2304,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2305,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2322,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2324,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2325,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2327,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2330,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2331,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2332,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2333,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2334,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2337,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2338,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2339,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2341,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2343,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2344,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2345,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2346,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2347,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2348,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2349,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2350,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2351,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2355,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2356,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2357,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2358,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2359,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2360,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2361,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2362,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2364,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2366,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2367,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2368,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2370,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2375,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2379,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2381,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2382,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2420,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2421,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2445,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2446,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2447,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2451,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2452,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2453,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2454,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2455,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2456,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2457,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2458,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2459,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2460,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2461,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2462,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2464,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2465,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2466,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2467,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2468,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2471,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2472,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2474,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2475,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2476,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2477,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2478,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2479,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2481,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2482,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2492,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2493,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2494,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2495,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2532,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2534,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2535,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2536,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2537,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2538,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2539,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2540,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2541,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2542,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2543,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2552,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2553,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2554,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2556,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2557,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2558,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2559,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2561,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2562,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2563,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2564,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2568,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2571,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2574,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2575,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2576,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2584,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2601,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2630,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2631,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2632,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2633,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2634,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2635,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2637,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2638,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2639,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2641,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2642,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2643,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2644,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2645,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2646,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2647,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2648,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2649,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2650,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2651,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2652,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2653,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2655,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2657,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2659,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2660,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2661,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2662,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2663,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2664,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2666,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2667,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2668,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2669,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2670,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2671,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2672,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2673,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2675,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2702,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2703,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2712,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2713,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2714,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2715,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2717,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2718,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2719,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2720,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2721,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2722,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2723,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2724,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2725,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2726,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2738,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2739,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2740,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2741,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2742,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2743,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2744,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2745,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2746,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2747,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2748,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2760,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2761,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2762,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2763,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2764,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2766,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2767,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2768,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2769,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2770,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2771,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2777,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2779,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2780,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2790,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2791,MA,p131,ISO-NE,PADD 1,Appalachian,ISONE
2801,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2802,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2804,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2806,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2807,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2808,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2809,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2812,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2813,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2814,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2815,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2816,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2817,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2818,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2822,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2823,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2824,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2825,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2826,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2827,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2828,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2829,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2830,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2831,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2832,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2833,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2835,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2836,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2837,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2838,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2839,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2840,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2841,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2842,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2852,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2857,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2858,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2859,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2860,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2861,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2862,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2863,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2864,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2865,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2871,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2872,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2873,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2874,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2875,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2876,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2877,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2878,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2879,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2880,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2881,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2882,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2883,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2885,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2886,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2887,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2888,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2889,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2891,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2892,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2893,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2894,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2895,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2896,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2898,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2901,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2902,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2903,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2904,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2905,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2906,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2907,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2908,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2909,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2910,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2911,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2912,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2914,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2915,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2916,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2917,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2918,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2919,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2920,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2921,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
2940,RI,p133,ISO-NE,PADD 1,Appalachian,ISONE
3031,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3032,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3033,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3034,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3036,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3037,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3038,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3040,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3041,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3042,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3043,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3044,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3045,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3046,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3047,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3048,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3049,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3051,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3052,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3053,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3054,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3055,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3057,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3060,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3061,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3062,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3063,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3064,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3070,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3071,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3073,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3076,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3077,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3079,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3082,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3084,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3086,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3087,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3101,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3102,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3103,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3104,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3105,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3106,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3108,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3109,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3110,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3111,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3215,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3216,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3217,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3218,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3220,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3221,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3222,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3223,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3224,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3225,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3226,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3227,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3229,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3230,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3231,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3233,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3234,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3235,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3237,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3238,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3240,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3241,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
3242,NH,p130,ISO-NE,PADD 1,Appalachian,ISONE
