release year,reeds,case,rate,Year,kg CO2 eq / MWh
2024,p22,mid-case,avg,2042,40.9
2024,p22,mid-case,avg,2043,39.5
2024,p22,mid-case,avg,2044,38.1
2024,p22,mid-case,avg,2045,36.7
2024,p22,mid-case,avg,2046,35.24
2024,p22,mid-case,avg,2047,33.78
2024,p22,mid-case,avg,2048,32.32
2024,p22,mid-case,avg,2049,30.86
2024,p22,mid-case,avg,2050,29.4
2024,p22,mid-case,avg,2051,27.94
2024,p22,mid-case,avg,2052,26.48
2024,p22,mid-case,avg,2053,25.02
2024,p23,mid-case,avg,2024,844.02
2024,p23,mid-case,avg,2025,724.8
2024,p23,mid-case,avg,2026,605.58
2024,p23,mid-case,avg,2027,486.36
2024,p23,mid-case,avg,2028,367.14
2024,p23,mid-case,avg,2029,247.92
2024,p23,mid-case,avg,2030,128.7
2024,p23,mid-case,avg,2031,134.04
2024,p23,mid-case,avg,2032,139.38
2024,p23,mid-case,avg,2033,144.72
2024,p23,mid-case,avg,2034,150.06
2024,p23,mid-case,avg,2035,155.4
2024,p23,mid-case,avg,2036,143.78
2024,p23,mid-case,avg,2037,132.16
2024,p23,mid-case,avg,2038,120.54
2024,p23,mid-case,avg,2039,108.92
2024,p23,mid-case,avg,2040,97.3
2024,p23,mid-case,avg,2041,93.3
2024,p23,mid-case,avg,2042,89.3
2024,p23,mid-case,avg,2043,85.3
2024,p23,mid-case,avg,2044,81.3
2024,p23,mid-case,avg,2045,77.3
2024,p23,mid-case,avg,2046,72.58
2024,p23,mid-case,avg,2047,67.86
2024,p23,mid-case,avg,2048,63.14
2024,p23,mid-case,avg,2049,58.42
2024,p23,mid-case,avg,2050,53.7
2024,p23,mid-case,avg,2051,48.98
2024,p23,mid-case,avg,2052,44.26
2024,p23,mid-case,avg,2053,39.54
2024,p24,mid-case,avg,2024,513.6
2024,p24,mid-case,avg,2025,446.6
2024,p24,mid-case,avg,2026,379.6
2024,p24,mid-case,avg,2027,312.6
2024,p24,mid-case,avg,2028,245.6
2024,p24,mid-case,avg,2029,178.6
2024,p24,mid-case,avg,2030,111.6
2024,p24,mid-case,avg,2031,108.06
2024,p24,mid-case,avg,2032,104.52
2024,p24,mid-case,avg,2033,100.98
2024,p24,mid-case,avg,2034,97.44
2024,p24,mid-case,avg,2035,93.9
2024,p24,mid-case,avg,2036,86.5
2024,p24,mid-case,avg,2037,79.1
2024,p24,mid-case,avg,2038,71.7
2024,p24,mid-case,avg,2039,64.3
2024,p24,mid-case,avg,2040,56.9
2024,p24,mid-case,avg,2041,55.82
2024,p24,mid-case,avg,2042,54.74
2024,p24,mid-case,avg,2043,53.66
2024,p24,mid-case,avg,2044,52.58
2024,p24,mid-case,avg,2045,51.5
2024,p24,mid-case,avg,2046,49.56
2024,p24,mid-case,avg,2047,47.62
2024,p24,mid-case,avg,2048,45.68
2024,p24,mid-case,avg,2049,43.74
2024,p24,mid-case,avg,2050,41.8
2024,p24,mid-case,avg,2051,39.86
2024,p24,mid-case,avg,2052,37.92
2024,p24,mid-case,avg,2053,35.98
2024,p25,mid-case,avg,2024,524.76
2024,p25,mid-case,avg,2025,480.4
2024,p25,mid-case,avg,2026,436.04
2024,p25,mid-case,avg,2027,391.68
2024,p25,mid-case,avg,2028,347.32
2024,p25,mid-case,avg,2029,302.96
2024,p25,mid-case,avg,2030,258.6
2024,p25,mid-case,avg,2031,248.9
2024,p25,mid-case,avg,2032,239.2
2024,p25,mid-case,avg,2033,229.5
2024,p25,mid-case,avg,2034,219.8
2024,p25,mid-case,avg,2035,210.1
2024,p25,mid-case,avg,2036,193.54
2024,p25,mid-case,avg,2037,176.98
2024,p25,mid-case,avg,2038,160.42
2024,p25,mid-case,avg,2039,143.86
2024,p25,mid-case,avg,2040,127.3
2024,p25,mid-case,avg,2041,124.48
2024,p25,mid-case,avg,2042,121.66
2024,p25,mid-case,avg,2043,118.84
2024,p25,mid-case,avg,2044,116.02
2024,p25,mid-case,avg,2045,113.2
2024,p25,mid-case,avg,2046,114.5
2024,p25,mid-case,avg,2047,115.8
2024,p25,mid-case,avg,2048,117.1
2024,p25,mid-case,avg,2049,118.4
2024,p25,mid-case,avg,2050,119.7
2024,p25,mid-case,avg,2051,121
2024,p25,mid-case,avg,2052,122.3
2024,p25,mid-case,avg,2053,123.6
2024,p26,mid-case,avg,2024,505.64
2024,p26,mid-case,avg,2025,458.4
2024,p26,mid-case,avg,2026,411.16
2024,p26,mid-case,avg,2027,363.92
2024,p26,mid-case,avg,2028,316.68
2024,p26,mid-case,avg,2029,269.44
2024,p26,mid-case,avg,2030,222.2
2024,p26,mid-case,avg,2031,213.74
2024,p26,mid-case,avg,2032,205.28
2024,p26,mid-case,avg,2033,196.82
2024,p26,mid-case,avg,2034,188.36
2024,p26,mid-case,avg,2035,179.9
2024,p26,mid-case,avg,2036,169.72
2024,p26,mid-case,avg,2037,159.54
2024,p26,mid-case,avg,2038,149.36
2024,p26,mid-case,avg,2039,139.18
2024,p26,mid-case,avg,2040,129
2024,p26,mid-case,avg,2041,125.22
2024,p26,mid-case,avg,2042,121.44
2024,p26,mid-case,avg,2043,117.66
2024,p26,mid-case,avg,2044,113.88
2024,p26,mid-case,avg,2045,110.1
2024,p26,mid-case,avg,2046,110.88
2024,p26,mid-case,avg,2047,111.66
2024,p26,mid-case,avg,2048,112.44
2024,p26,mid-case,avg,2049,113.22
2024,p26,mid-case,avg,2050,114
2024,p26,mid-case,avg,2051,114.78
2024,p26,mid-case,avg,2052,115.56
2024,p26,mid-case,avg,2053,116.34
2024,p27,mid-case,avg,2024,116.34
2024,p27,mid-case,avg,2025,102.2
2024,p27,mid-case,avg,2026,88.06
2024,p27,mid-case,avg,2027,73.92
2024,p27,mid-case,avg,2028,59.78
2024,p27,mid-case,avg,2029,45.64
2024,p27,mid-case,avg,2030,31.5
2024,p27,mid-case,avg,2031,27.8
2024,p27,mid-case,avg,2032,24.1
2024,p27,mid-case,avg,2033,20.4
2024,p27,mid-case,avg,2034,16.7
2024,p27,mid-case,avg,2035,13
2024,p27,mid-case,avg,2036,11.72
2024,p27,mid-case,avg,2037,10.44
2024,p27,mid-case,avg,2038,9.16
2024,p27,mid-case,avg,2039,7.88
2024,p27,mid-case,avg,2040,6.6
2024,p27,mid-case,avg,2041,6.9
2024,p27,mid-case,avg,2042,7.2
2024,p27,mid-case,avg,2043,7.5
2024,p27,mid-case,avg,2044,7.8
2024,p27,mid-case,avg,2045,8.1
2024,p27,mid-case,avg,2046,21.18
2024,p27,mid-case,avg,2047,34.26
2024,p27,mid-case,avg,2048,47.34
2024,p27,mid-case,avg,2049,60.42
2024,p27,mid-case,avg,2050,73.5
2024,p27,mid-case,avg,2051,86.58
2024,p27,mid-case,avg,2052,99.66
2024,p27,mid-case,avg,2053,112.74
2024,p28,mid-case,avg,2024,237.4
2024,p28,mid-case,avg,2025,219.4
2024,p28,mid-case,avg,2026,201.4
2024,p28,mid-case,avg,2027,183.4
2024,p28,mid-case,avg,2028,165.4
2024,p28,mid-case,avg,2029,147.4
2024,p28,mid-case,avg,2030,129.4
2024,p28,mid-case,avg,2031,120.64
2024,p28,mid-case,avg,2032,111.88
2024,p28,mid-case,avg,2033,103.12
2024,p28,mid-case,avg,2034,94.36
2024,p28,mid-case,avg,2035,85.6
2024,p28,mid-case,avg,2036,81.46
2024,p28,mid-case,avg,2037,77.32
2024,p28,mid-case,avg,2038,73.18
2024,p28,mid-case,avg,2039,69.04
2024,p28,mid-case,avg,2040,64.9
2024,p28,mid-case,avg,2041,63.48
2024,p28,mid-case,avg,2042,62.06
2024,p28,mid-case,avg,2043,60.64
2024,p28,mid-case,avg,2044,59.22
2024,p28,mid-case,avg,2045,57.8
2024,p28,mid-case,avg,2046,59.76
2024,p28,mid-case,avg,2047,61.72
2024,p28,mid-case,avg,2048,63.68
2024,p28,mid-case,avg,2049,65.64
2024,p28,mid-case,avg,2050,67.6
2024,p28,mid-case,avg,2051,69.56
2024,p28,mid-case,avg,2052,71.52
2024,p28,mid-case,avg,2053,73.48
2024,p29,mid-case,avg,2024,1089.3
2024,p29,mid-case,avg,2025,1007.4
2024,p29,mid-case,avg,2026,925.5
2024,p29,mid-case,avg,2027,843.6
2024,p29,mid-case,avg,2028,761.7
2024,p29,mid-case,avg,2029,679.8
2024,p29,mid-case,avg,2030,597.9
2024,p29,mid-case,avg,2031,570.98
2024,p29,mid-case,avg,2032,544.06
2024,p29,mid-case,avg,2033,517.14
2024,p29,mid-case,avg,2034,490.22
2024,p29,mid-case,avg,2035,463.3
2024,p29,mid-case,avg,2036,447
2024,p29,mid-case,avg,2037,430.7
2024,p29,mid-case,avg,2038,414.4
2024,p29,mid-case,avg,2039,398.1
2024,p29,mid-case,avg,2040,381.8
2024,p29,mid-case,avg,2041,381.6
2024,p29,mid-case,avg,2042,381.4
2024,p29,mid-case,avg,2043,381.2
2024,p29,mid-case,avg,2044,381
2024,p29,mid-case,avg,2045,380.8
2024,p29,mid-case,avg,2046,387.16
2024,p29,mid-case,avg,2047,393.52
2024,p29,mid-case,avg,2048,399.88
2024,p29,mid-case,avg,2049,406.24
2024,p29,mid-case,avg,2050,412.6
2024,p29,mid-case,avg,2051,418.96
2024,p29,mid-case,avg,2052,425.32
2024,p29,mid-case,avg,2053,431.68
2024,p30,mid-case,avg,2024,590.64
2024,p30,mid-case,avg,2025,528.7
2024,p30,mid-case,avg,2026,466.76
2024,p30,mid-case,avg,2027,404.82
2024,p30,mid-case,avg,2028,342.88
2024,p30,mid-case,avg,2029,280.94
2024,p30,mid-case,avg,2030,219
2024,p30,mid-case,avg,2031,201.74
2024,p30,mid-case,avg,2032,184.48
2024,p30,mid-case,avg,2033,167.22
2024,p30,mid-case,avg,2034,149.96
2024,p30,mid-case,avg,2035,132.7
2024,p30,mid-case,avg,2036,121
2024,p30,mid-case,avg,2037,109.3
2024,p30,mid-case,avg,2038,97.6
2024,p30,mid-case,avg,2039,85.9
2024,p30,mid-case,avg,2040,74.2
2024,p30,mid-case,avg,2041,72.46
2024,p30,mid-case,avg,2042,70.72
2024,p30,mid-case,avg,2043,68.98
2024,p30,mid-case,avg,2044,67.24
2024,p30,mid-case,avg,2045,65.5
2024,p30,mid-case,avg,2046,66.54
2024,p30,mid-case,avg,2047,67.58
2024,p30,mid-case,avg,2048,68.62
2024,p30,mid-case,avg,2049,69.66
2024,p30,mid-case,avg,2050,70.7
2024,p30,mid-case,avg,2051,71.74
2024,p30,mid-case,avg,2052,72.78
2024,p30,mid-case,avg,2053,73.82
2024,p31,mid-case,avg,2024,173.72
2024,p31,mid-case,avg,2025,154.2
2024,p31,mid-case,avg,2026,134.68
2024,p31,mid-case,avg,2027,115.16
2024,p31,mid-case,avg,2028,95.64
2024,p31,mid-case,avg,2029,76.12
2024,p31,mid-case,avg,2030,56.6
2024,p31,mid-case,avg,2031,47.94
2024,p31,mid-case,avg,2032,39.28
2024,p31,mid-case,avg,2033,30.62
2024,p31,mid-case,avg,2034,21.96
2024,p31,mid-case,avg,2035,13.3
2024,p31,mid-case,avg,2036,12.74
2024,p31,mid-case,avg,2037,12.18
2024,p31,mid-case,avg,2038,11.62
2024,p31,mid-case,avg,2039,11.06
2024,p31,mid-case,avg,2040,10.5
2024,p31,mid-case,avg,2041,10.22
2024,p31,mid-case,avg,2042,9.94
2024,p31,mid-case,avg,2043,9.66
2024,p31,mid-case,avg,2044,9.38
2024,p31,mid-case,avg,2045,9.1
2024,p31,mid-case,avg,2046,9.54
2024,p31,mid-case,avg,2047,9.98
2024,p31,mid-case,avg,2048,10.42
2024,p31,mid-case,avg,2049,10.86
2024,p31,mid-case,avg,2050,11.3
2024,p31,mid-case,avg,2051,11.74
2024,p31,mid-case,avg,2052,12.18
2024,p31,mid-case,avg,2053,12.62
2024,p32,mid-case,avg,2024,390.98
2024,p32,mid-case,avg,2025,337
2024,p32,mid-case,avg,2026,283.02
2024,p32,mid-case,avg,2027,229.04
2024,p32,mid-case,avg,2028,175.06
2024,p32,mid-case,avg,2029,121.08
2024,p32,mid-case,avg,2030,67.1
2024,p32,mid-case,avg,2031,64.1
2024,p32,mid-case,avg,2032,61.1
2024,p32,mid-case,avg,2033,58.1
2024,p32,mid-case,avg,2034,55.1
2024,p32,mid-case,avg,2035,52.1
2024,p32,mid-case,avg,2036,46.9
2024,p32,mid-case,avg,2037,41.7
2024,p32,mid-case,avg,2038,36.5
2024,p32,mid-case,avg,2039,31.3
2024,p32,mid-case,avg,2040,26.1
2024,p32,mid-case,avg,2041,24.46
2024,p32,mid-case,avg,2042,22.82
2024,p32,mid-case,avg,2043,21.18
2024,p32,mid-case,avg,2044,19.54
2024,p32,mid-case,avg,2045,17.9
2024,p32,mid-case,avg,2046,16.5
2024,p32,mid-case,avg,2047,15.1
2024,p32,mid-case,avg,2048,13.7
2024,p32,mid-case,avg,2049,12.3
2024,p32,mid-case,avg,2050,10.9
2024,p32,mid-case,avg,2051,9.5
2024,p32,mid-case,avg,2052,8.1
2024,p32,mid-case,avg,2053,6.7
2024,p33,mid-case,avg,2024,425.06
2024,p33,mid-case,avg,2025,367.8
2024,p33,mid-case,avg,2026,310.54
2024,p33,mid-case,avg,2027,253.28
2024,p33,mid-case,avg,2028,196.02
2024,p33,mid-case,avg,2029,138.76
2024,p33,mid-case,avg,2030,81.5
2024,p33,mid-case,avg,2031,79.92
2024,p33,mid-case,avg,2032,78.34
2024,p33,mid-case,avg,2033,76.76
2024,p33,mid-case,avg,2034,75.18
2024,p33,mid-case,avg,2035,73.6
2024,p33,mid-case,avg,2036,69.54
2024,p33,mid-case,avg,2037,65.48
2024,p33,mid-case,avg,2038,61.42
2024,p33,mid-case,avg,2039,57.36
2024,p33,mid-case,avg,2040,53.3
2024,p33,mid-case,avg,2041,52.46
2024,p33,mid-case,avg,2042,51.62
2024,p33,mid-case,avg,2043,50.78
2024,p33,mid-case,avg,2044,49.94
2024,p33,mid-case,avg,2045,49.1
2024,p33,mid-case,avg,2046,48.62
2024,p33,mid-case,avg,2047,48.14
2024,p33,mid-case,avg,2048,47.66
2024,p33,mid-case,avg,2049,47.18
2024,p33,mid-case,avg,2050,46.7
2024,p33,mid-case,avg,2051,46.22
2024,p33,mid-case,avg,2052,45.74
2024,p33,mid-case,avg,2053,45.26
2024,p34,mid-case,avg,2024,66.7
2024,p34,mid-case,avg,2025,58.6
2024,p34,mid-case,avg,2026,50.5
2024,p34,mid-case,avg,2027,42.4
2024,p34,mid-case,avg,2028,34.3
2024,p34,mid-case,avg,2029,26.2
2024,p34,mid-case,avg,2030,18.1
2024,p34,mid-case,avg,2031,17.16
2024,p34,mid-case,avg,2032,16.22
2024,p34,mid-case,avg,2033,15.28
2024,p34,mid-case,avg,2034,14.34
2024,p34,mid-case,avg,2035,13.4
2024,p34,mid-case,avg,2036,13.26
2024,p34,mid-case,avg,2037,13.12
2024,p34,mid-case,avg,2038,12.98
2024,p34,mid-case,avg,2039,12.84
2024,p34,mid-case,avg,2040,12.7
2024,p34,mid-case,avg,2041,12
2024,p34,mid-case,avg,2042,11.3
2024,p34,mid-case,avg,2043,10.6
2024,p34,mid-case,avg,2044,9.9
2024,p34,mid-case,avg,2045,9.2
2024,p34,mid-case,avg,2046,9.08
2024,p34,mid-case,avg,2047,8.96
2024,p34,mid-case,avg,2048,8.84
2024,p34,mid-case,avg,2049,8.72
2024,p34,mid-case,avg,2050,8.6
2024,p34,mid-case,avg,2051,8.48
2024,p34,mid-case,avg,2052,8.36
2024,p34,mid-case,avg,2053,8.24
2024,p35,mid-case,avg,2024,268.22
2024,p35,mid-case,avg,2025,228.5
2024,p35,mid-case,avg,2026,188.78
2024,p35,mid-case,avg,2027,149.06
2024,p35,mid-case,avg,2028,109.34
2024,p35,mid-case,avg,2029,69.62
2024,p35,mid-case,avg,2030,29.9
2024,p35,mid-case,avg,2031,27.96
2024,p35,mid-case,avg,2032,26.02
2024,p35,mid-case,avg,2033,24.08
2024,p35,mid-case,avg,2034,22.14
2024,p35,mid-case,avg,2035,20.2
2024,p35,mid-case,avg,2036,19.38
2024,p35,mid-case,avg,2037,18.56
2024,p35,mid-case,avg,2038,17.74
2024,p35,mid-case,avg,2039,16.92
2024,p35,mid-case,avg,2040,16.1
2024,p35,mid-case,avg,2041,14.78
2024,p35,mid-case,avg,2042,13.46
2024,p35,mid-case,avg,2043,12.14
2024,p35,mid-case,avg,2044,10.82
2024,p35,mid-case,avg,2045,9.5
2024,p35,mid-case,avg,2046,9.22
2024,p35,mid-case,avg,2047,8.94
2024,p35,mid-case,avg,2048,8.66
2024,p35,mid-case,avg,2049,8.38
2024,p35,mid-case,avg,2050,8.1
2024,p35,mid-case,avg,2051,7.82
2024,p35,mid-case,avg,2052,7.54
2024,p35,mid-case,avg,2053,7.26
2024,p36,mid-case,avg,2024,514.26
2024,p36,mid-case,avg,2025,453.3
2024,p36,mid-case,avg,2026,392.34
2024,p36,mid-case,avg,2027,331.38
2024,p36,mid-case,avg,2028,270.42
2024,p36,mid-case,avg,2029,209.46
2024,p36,mid-case,avg,2030,148.5
2024,p36,mid-case,avg,2031,131.78
2024,p36,mid-case,avg,2032,115.06
2024,p36,mid-case,avg,2033,98.34
2024,p36,mid-case,avg,2034,81.62
2024,p36,mid-case,avg,2035,64.9
2024,p36,mid-case,avg,2036,62.88
2024,p36,mid-case,avg,2037,60.86
2024,p36,mid-case,avg,2038,58.84
2024,p36,mid-case,avg,2039,56.82
2024,p36,mid-case,avg,2040,54.8
2024,p36,mid-case,avg,2041,51.86
2024,p36,mid-case,avg,2042,48.92
2024,p36,mid-case,avg,2043,45.98
2024,p36,mid-case,avg,2044,43.04
2024,p36,mid-case,avg,2045,40.1
2024,p36,mid-case,avg,2046,37.78
2024,p36,mid-case,avg,2047,35.46
2024,p36,mid-case,avg,2048,33.14
2024,p36,mid-case,avg,2049,30.82
2024,p36,mid-case,avg,2050,28.5
2024,p36,mid-case,avg,2051,26.18
2024,p36,mid-case,avg,2052,23.86
2024,p36,mid-case,avg,2053,21.54
2024,p37,mid-case,avg,2024,370.54
2024,p37,mid-case,avg,2025,327.6
2024,p37,mid-case,avg,2026,284.66
2024,p37,mid-case,avg,2027,241.72
2024,p37,mid-case,avg,2028,198.78
2024,p37,mid-case,avg,2029,155.84
2024,p37,mid-case,avg,2030,112.9
2024,p37,mid-case,avg,2031,97.98
2024,p37,mid-case,avg,2032,83.06
2024,p37,mid-case,avg,2033,68.14
2024,p37,mid-case,avg,2034,53.22
2024,p37,mid-case,avg,2035,38.3
2024,p37,mid-case,avg,2036,36.98
2024,p37,mid-case,avg,2037,35.66
2024,p37,mid-case,avg,2038,34.34
2024,p37,mid-case,avg,2039,33.02
2024,p37,mid-case,avg,2040,31.7
2024,p37,mid-case,avg,2041,30.06
2024,p37,mid-case,avg,2042,28.42
2024,p37,mid-case,avg,2043,26.78
2024,p37,mid-case,avg,2044,25.14
2024,p37,mid-case,avg,2045,23.5
2024,p37,mid-case,avg,2046,23.46
2024,p37,mid-case,avg,2047,23.42
2024,p37,mid-case,avg,2048,23.38
2024,p37,mid-case,avg,2049,23.34
2024,p37,mid-case,avg,2050,23.3
2024,p37,mid-case,avg,2051,23.26
2024,p37,mid-case,avg,2052,23.22
2024,p37,mid-case,avg,2053,23.18
2024,p38,mid-case,avg,2024,127.42
2024,p38,mid-case,avg,2025,113.6
2024,p38,mid-case,avg,2026,99.78
2024,p38,mid-case,avg,2027,85.96
2024,p38,mid-case,avg,2028,72.14
2024,p38,mid-case,avg,2029,58.32
2024,p38,mid-case,avg,2030,44.5
2024,p38,mid-case,avg,2031,40.44
2024,p38,mid-case,avg,2032,36.38
2024,p38,mid-case,avg,2033,32.32
2024,p38,mid-case,avg,2034,28.26
2024,p38,mid-case,avg,2035,24.2
2024,p38,mid-case,avg,2036,22.74
2024,p38,mid-case,avg,2037,21.28
2024,p38,mid-case,avg,2038,19.82
2024,p38,mid-case,avg,2039,18.36
2024,p38,mid-case,avg,2040,16.9
2024,p38,mid-case,avg,2041,16.28
2024,p38,mid-case,avg,2042,15.66
2024,p38,mid-case,avg,2043,15.04
2024,p38,mid-case,avg,2044,14.42
2024,p38,mid-case,avg,2045,13.8
2024,p38,mid-case,avg,2046,12.54
2024,p38,mid-case,avg,2047,11.28
2024,p38,mid-case,avg,2048,10.02
2024,p38,mid-case,avg,2049,8.76
2024,p38,mid-case,avg,2050,7.5
2024,p38,mid-case,avg,2051,6.24
2024,p38,mid-case,avg,2052,4.98
2024,p38,mid-case,avg,2053,3.72
2024,p39,mid-case,avg,2024,97.68
2024,p39,mid-case,avg,2025,85.1
2024,p39,mid-case,avg,2026,72.52
2024,p39,mid-case,avg,2027,59.94
2024,p39,mid-case,avg,2028,47.36
2024,p39,mid-case,avg,2029,34.78
2024,p39,mid-case,avg,2030,22.2
2024,p39,mid-case,avg,2031,19.96
2024,p39,mid-case,avg,2032,17.72
2024,p39,mid-case,avg,2033,15.48
2024,p39,mid-case,avg,2034,13.24
2024,p39,mid-case,avg,2035,11
2024,p39,mid-case,avg,2036,9.2
2024,p39,mid-case,avg,2037,7.4
2024,p39,mid-case,avg,2038,5.6
2024,p39,mid-case,avg,2039,3.8
2024,p39,mid-case,avg,2040,2
2024,p39,mid-case,avg,2041,1.94
2024,p39,mid-case,avg,2042,1.88
2024,p39,mid-case,avg,2043,1.82
2024,p39,mid-case,avg,2044,1.76
2024,p39,mid-case,avg,2045,1.7
2024,p39,mid-case,avg,2046,1.36
2024,p39,mid-case,avg,2047,1.02
2024,p39,mid-case,avg,2048,0.68
2024,p39,mid-case,avg,2049,0.34
2024,p39,mid-case,avg,2050,0
2024,p39,mid-case,avg,2051,0
2024,p39,mid-case,avg,2052,0
2024,p39,mid-case,avg,2053,0
2024,p40,mid-case,avg,2024,204.54
2024,p40,mid-case,avg,2025,178.3
2024,p40,mid-case,avg,2026,152.06
2024,p40,mid-case,avg,2027,125.82
2024,p40,mid-case,avg,2028,99.58
2024,p40,mid-case,avg,2029,73.34
2024,p40,mid-case,avg,2030,47.1
2024,p40,mid-case,avg,2031,43.82
2024,p40,mid-case,avg,2032,40.54
2024,p40,mid-case,avg,2033,37.26
2024,p40,mid-case,avg,2034,33.98
2024,p40,mid-case,avg,2035,30.7
2024,p40,mid-case,avg,2036,26.52
2024,p40,mid-case,avg,2037,22.34
2024,p40,mid-case,avg,2038,18.16
2024,p40,mid-case,avg,2039,13.98
2024,p40,mid-case,avg,2040,9.8
2024,p40,mid-case,avg,2041,9.46
2024,p40,mid-case,avg,2042,9.12
2024,p40,mid-case,avg,2043,8.78
2024,p40,mid-case,avg,2044,8.44
2024,p40,mid-case,avg,2045,8.1
2024,p40,mid-case,avg,2046,6.48
2024,p40,mid-case,avg,2047,4.86
2024,p40,mid-case,avg,2048,3.24
2024,p40,mid-case,avg,2049,1.62
2024,p40,mid-case,avg,2050,0
2024,p40,mid-case,avg,2051,0
2024,p40,mid-case,avg,2052,0
2024,p40,mid-case,avg,2053,0
2024,p41,mid-case,avg,2024,389.66
2024,p41,mid-case,avg,2025,347.4
2024,p41,mid-case,avg,2026,305.14
2024,p41,mid-case,avg,2027,262.88
2024,p41,mid-case,avg,2028,220.62
2024,p41,mid-case,avg,2029,178.36
2024,p41,mid-case,avg,2030,136.1
2024,p41,mid-case,avg,2031,130.6
2024,p41,mid-case,avg,2032,125.1
2024,p41,mid-case,avg,2033,119.6
2024,p41,mid-case,avg,2034,114.1
2024,p41,mid-case,avg,2035,108.6
2024,p41,mid-case,avg,2036,100.86
2024,p41,mid-case,avg,2037,93.12
2024,p41,mid-case,avg,2038,85.38
2024,p41,mid-case,avg,2039,77.64
2024,p41,mid-case,avg,2040,69.9
2024,p41,mid-case,avg,2041,65.9
2024,p41,mid-case,avg,2042,61.9
2024,p41,mid-case,avg,2043,57.9
2024,p41,mid-case,avg,2044,53.9
2024,p41,mid-case,avg,2045,49.9
2024,p41,mid-case,avg,2046,39.92
2024,p41,mid-case,avg,2047,29.94
2024,p41,mid-case,avg,2048,19.96
2024,p41,mid-case,avg,2049,9.98
2024,p41,mid-case,avg,2050,0
2024,p41,mid-case,avg,2051,0
2024,p41,mid-case,avg,2052,0
2024,p41,mid-case,avg,2053,0
2024,p42,mid-case,avg,2024,21.84
2024,p42,mid-case,avg,2025,18.8
2024,p42,mid-case,avg,2026,15.76
2024,p42,mid-case,avg,2027,12.72
2024,p42,mid-case,avg,2028,9.68
2024,p42,mid-case,avg,2029,6.64
2024,p42,mid-case,avg,2030,3.6
2024,p42,mid-case,avg,2031,3.44
2024,p42,mid-case,avg,2032,3.28
2024,p42,mid-case,avg,2033,3.12
2024,p42,mid-case,avg,2034,2.96
2024,p42,mid-case,avg,2035,2.8
2024,p42,mid-case,avg,2036,2.24
2024,p42,mid-case,avg,2037,1.68
2024,p42,mid-case,avg,2038,1.12
2024,p42,mid-case,avg,2039,0.56
2024,p42,mid-case,avg,2040,0
2024,p42,mid-case,avg,2041,0
2024,p42,mid-case,avg,2042,0
2024,p42,mid-case,avg,2043,0
2024,p42,mid-case,avg,2044,0
2024,p42,mid-case,avg,2045,0
2024,p42,mid-case,avg,2046,0
2024,p42,mid-case,avg,2047,0
2024,p42,mid-case,avg,2048,0
2024,p42,mid-case,avg,2049,0
2024,p42,mid-case,avg,2050,0
2024,p42,mid-case,avg,2051,0
2024,p42,mid-case,avg,2052,0
2024,p42,mid-case,avg,2053,0
2024,p43,mid-case,avg,2024,278.72
2024,p43,mid-case,avg,2025,247
2024,p43,mid-case,avg,2026,215.28
2024,p43,mid-case,avg,2027,183.56
2024,p43,mid-case,avg,2028,151.84
2024,p43,mid-case,avg,2029,120.12
2024,p43,mid-case,avg,2030,88.4
2024,p43,mid-case,avg,2031,79.7
2024,p43,mid-case,avg,2032,71
2024,p43,mid-case,avg,2033,62.3
2024,p43,mid-case,avg,2034,53.6
2024,p43,mid-case,avg,2035,44.9
2024,p43,mid-case,avg,2036,35.92
2024,p43,mid-case,avg,2037,26.94
2024,p43,mid-case,avg,2038,17.96
2024,p43,mid-case,avg,2039,8.98
2024,p43,mid-case,avg,2040,0
2024,p43,mid-case,avg,2041,0
2024,p43,mid-case,avg,2042,0
2024,p43,mid-case,avg,2043,0
2024,p43,mid-case,avg,2044,0
2024,p43,mid-case,avg,2045,0
2024,p43,mid-case,avg,2046,0
2024,p43,mid-case,avg,2047,0
2024,p43,mid-case,avg,2048,0
2024,p43,mid-case,avg,2049,0
2024,p43,mid-case,avg,2050,0
2024,p43,mid-case,avg,2051,0
2024,p43,mid-case,avg,2052,0
2024,p43,mid-case,avg,2053,0
2024,p44,mid-case,avg,2024,46.12
2024,p44,mid-case,avg,2025,41.1
2024,p44,mid-case,avg,2026,36.08
2024,p44,mid-case,avg,2027,31.06
2024,p44,mid-case,avg,2028,26.04
2024,p44,mid-case,avg,2029,21.02
2024,p44,mid-case,avg,2030,16
2024,p44,mid-case,avg,2031,14.76
2024,p44,mid-case,avg,2032,13.52
2024,p44,mid-case,avg,2033,12.28
2024,p44,mid-case,avg,2034,11.04
2024,p44,mid-case,avg,2035,9.8
2024,p44,mid-case,avg,2036,7.84
2024,p44,mid-case,avg,2037,5.88
2024,p44,mid-case,avg,2038,3.92
2024,p44,mid-case,avg,2039,1.96
2024,p44,mid-case,avg,2040,0
2024,p44,mid-case,avg,2041,0
2024,p44,mid-case,avg,2042,0
2024,p44,mid-case,avg,2043,0
2024,p44,mid-case,avg,2044,0
2024,p44,mid-case,avg,2045,0
2024,p44,mid-case,avg,2046,0
2024,p44,mid-case,avg,2047,0
2024,p44,mid-case,avg,2048,0
2024,p44,mid-case,avg,2049,0
2024,p44,mid-case,avg,2050,0
2024,p44,mid-case,avg,2051,0
2024,p44,mid-case,avg,2052,0
