Release Year,Technobasin,Case,rate,Year,kg CO2 eq / MJ
2024,Gulf,LRC,avg,2046,0.0611577432094081
2024,Permian,LRC,avg,2046,0.0614201352093156
2024,Piceance,LRC,avg,2046,0.0622808738775203
2024,San Juan,LRC,avg,2046,0.068464791815604
2024,South Oklahoma,LRC,avg,2046,0.0621574190915091
2024,Strawn,LRC,avg,2046,0.0626954521096671
2024,US,LRC,avg,2046,0.0598637393548183
2024,Uinta,LRC,avg,2046,0.0622509771909269
2024,Anadarko,REF,avg,2046,0.0644390195184126
2024,Appalachian,REF,avg,2046,0.0573607759112268
2024,Arkla,REF,avg,2046,0.0577384745830062
2024,Arkoma,REF,avg,2046,0.0653724625304251
2024,East Texas,REF,avg,2046,0.0624517944289014
2024,Fort Worth,REF,avg,2046,0.0630320173786894
2024,Green River,REF,avg,2046,0.0592400399646283
2024,Gulf,REF,avg,2046,0.0611576005639458
2024,Permian,REF,avg,2046,0.06142138777346
2024,Piceance,REF,avg,2046,0.0622808738775203
2024,San Juan,REF,avg,2046,0.0684991909520032
2024,South Oklahoma,REF,avg,2046,0.0621574190915091
2024,Strawn,REF,avg,2046,0.0626954521096671
2024,US,REF,avg,2046,0.05984659668806
2024,Uinta,REF,avg,2046,0.0622509771909269
2024,Anadarko,LRC,avg,2047,0.0644868736512942
2024,Appalachian,LRC,avg,2047,0.0573607759112268
2024,Arkla,LRC,avg,2047,0.0577401703696358
2024,Arkoma,LRC,avg,2047,0.0653749238238191
2024,East Texas,LRC,avg,2047,0.0624491571546657
2024,Fort Worth,LRC,avg,2047,0.0630320173786894
2024,Green River,LRC,avg,2047,0.0592417387850137
2024,Gulf,LRC,avg,2047,0.0611558687224912
2024,Permian,LRC,avg,2047,0.0614211950712839
2024,Piceance,LRC,avg,2047,0.0622808738775203
2024,San Juan,LRC,avg,2047,0.0684683503469556
2024,South Oklahoma,LRC,avg,2047,0.0621574190915091
2024,Strawn,LRC,avg,2047,0.0626954521096671
2024,US,LRC,avg,2047,0.059862745960279
2024,Uinta,LRC,avg,2047,0.0622457015575639
2024,Anadarko,REF,avg,2047,0.0644439039145199
2024,Appalachian,REF,avg,2047,0.0573607759112268
2024,Arkla,REF,avg,2047,0.0577336477574784
2024,Arkoma,REF,avg,2047,0.0653585152011926
2024,East Texas,REF,avg,2047,0.0624506860955083
2024,Fort Worth,REF,avg,2047,0.0630320173786894
2024,Green River,REF,avg,2047,0.0592417387850137
2024,Gulf,REF,avg,2047,0.0611571369363343
2024,Permian,REF,avg,2047,0.0614225439865164
2024,Piceance,REF,avg,2047,0.0622808738775203
2024,San Juan,REF,avg,2047,0.0685074941918238
2024,South Oklahoma,REF,avg,2047,0.0621574190915091
2024,Strawn,REF,avg,2047,0.0626954521096671
2024,US,REF,avg,2047,0.0598430814704775
2024,Uinta,REF,avg,2047,0.0622457015575639
2024,Anadarko,LRC,avg,2048,0.0644985778625864
2024,Appalachian,LRC,avg,2048,0.0573607759112268
2024,Arkla,LRC,avg,2048,0.0577356024217523
2024,Arkoma,LRC,avg,2048,0.0653601560634552
2024,East Texas,LRC,avg,2048,0.0624476554682405
2024,Fort Worth,LRC,avg,2048,0.0630320173786894
2024,Green River,LRC,avg,2048,0.0592435682838904
2024,Gulf,LRC,avg,2048,0.061155178175912
2024,Permian,LRC,avg,2048,0.0614223512843404
2024,Piceance,LRC,avg,2048,0.0622808738775203
2024,San Juan,LRC,avg,2048,0.0684671641698384
2024,South Oklahoma,LRC,avg,2048,0.0621574190915091
2024,Strawn,LRC,avg,2048,0.0626954521096671
2024,US,LRC,avg,2048,0.0598617942183454
2024,Uinta,LRC,avg,2048,0.0622404259242009
2024,Anadarko,REF,avg,2048,0.0644617246215669
2024,Appalachian,REF,avg,2048,0.0573607759112268
2024,Arkla,REF,avg,2048,0.0577287045750704
2024,Arkoma,REF,avg,2048,0.0653437474408287
2024,East Texas,REF,avg,2048,0.0624461492919034
2024,Fort Worth,REF,avg,2048,0.0630320173786894
2024,Green River,REF,avg,2048,0.0592438296408728
2024,Gulf,REF,avg,2048,0.0611562753366409
2024,Permian,REF,avg,2048,0.0614237965506609
2024,Piceance,REF,avg,2048,0.0622808738775203
2024,San Juan,REF,avg,2048,0.0685098665460582
2024,South Oklahoma,REF,avg,2048,0.0621574190915091
2024,Strawn,REF,avg,2048,0.0626954521096671
2024,US,REF,avg,2048,0.0598424589098522
2024,Uinta,REF,avg,2048,0.0622386673797465
2024,Anadarko,LRC,avg,2049,0.06450921288892
2024,Appalachian,LRC,avg,2049,0.0573607759112268
2024,Arkla,LRC,avg,2049,0.0577321473716195
2024,Arkoma,LRC,avg,2049,0.0653503108898793
2024,East Texas,LRC,avg,2049,0.0624442615498373
2024,Fort Worth,LRC,avg,2049,0.0630320173786894
2024,Green River,LRC,avg,2049,0.0592450057472935
2024,Gulf,LRC,avg,2049,0.0611546200943647
2024,Permian,LRC,avg,2049,0.0614232184441327
2024,Piceance,LRC,avg,2049,0.0622808738775203
2024,San Juan,LRC,avg,2049,0.0684707227011901
2024,South Oklahoma,LRC,avg,2049,0.0621574190915091
2024,Strawn,LRC,avg,2049,0.0626954521096671
2024,US,LRC,avg,2049,0.0598607636242968
2024,Uinta,LRC,avg,2049,0.0622351502908378
2024,Anadarko,REF,avg,2049,0.0644702496896098
2024,Appalachian,REF,avg,2049,0.0573607759112268
2024,Arkla,REF,avg,2049,0.0577258987938563
2024,Arkoma,REF,avg,2049,0.0653322614049901
2024,East Texas,REF,avg,2049,0.0624440515368896
2024,Fort Worth,REF,avg,2049,0.0630320173786894
2024,Green River,REF,avg,2049,0.0592452671042759
2024,Gulf,REF,avg,2049,0.0611557696653928
2024,Permian,REF,avg,2049,0.0614246637104532
2024,Piceance,REF,avg,2049,0.0622808738775203
2024,San Juan,REF,avg,2049,0.0685134250774098
2024,South Oklahoma,REF,avg,2049,0.0621574190915091
2024,Strawn,REF,avg,2049,0.0626954521096671
2024,US,REF,avg,2049,0.0598408500418024
2024,Uinta,REF,avg,2049,0.0622351502908378
2024,Anadarko,LRC,avg,2050,0.0645191161841966
2024,Appalachian,LRC,avg,2050,0.0573607759112268
2024,Arkla,LRC,avg,2050,0.0577278359504528
2024,Arkoma,LRC,avg,2050,0.0653404657163034
2024,East Texas,LRC,avg,2050,0.0624422998434554
2024,Fort Worth,LRC,avg,2050,0.0630320173786894
2024,Green River,LRC,avg,2050,0.0592463125322054
2024,Gulf,LRC,avg,2050,0.0611540654683716
2024,Permian,LRC,avg,2050,0.061424085603925
2024,Piceance,LRC,avg,2050,0.0622808738775203
2024,San Juan,LRC,avg,2050,0.0685181697858787
2024,South Oklahoma,LRC,avg,2050,0.0621574190915091
2024,Strawn,LRC,avg,2050,0.0626954521096671
2024,US,LRC,avg,2050,0.0598523842631002
2024,Uinta,LRC,avg,2050,0.0622316332019291
2024,Anadarko,REF,avg,2050,0.0644995084750308
2024,Appalachian,REF,avg,2050,0.0573607759112268
2024,Arkla,REF,avg,2050,0.0577231016688487
2024,Arkoma,REF,avg,2050,0.0653248775248082
2024,East Texas,REF,avg,2050,0.0624412832728012
2024,Fort Worth,REF,avg,2050,0.0630320173786894
2024,Green River,REF,avg,2050,0.0592470966031525
2024,Gulf,REF,avg,2050,0.0611545515602675
2024,Permian,REF,avg,2050,0.0614253381680695
2024,Piceance,REF,avg,2050,0.0622808738775203
2024,San Juan,REF,avg,2050,0.0685596859849813
2024,South Oklahoma,REF,avg,2050,0.0621574190915091
2024,Strawn,REF,avg,2050,0.0626954521096671
2024,US,REF,avg,2050,0.0598386144299089
2024,Uinta,REF,avg,2050,0.0622298746574748
2024,Anadarko,LRC,avg,2051,0.0645290194794732
2024,Appalachian,LRC,avg,2051,0.0573607759112268
2024,Arkla,LRC,avg,2051,0.057723524529286
2024,Arkoma,LRC,avg,2051,0.0653306205427274
2024,East Texas,LRC,avg,2051,0.0624403381370734
2024,Fort Worth,LRC,avg,2051,0.0630320173786894
2024,Green River,LRC,avg,2051,0.0592476193171173
2024,Gulf,LRC,avg,2051,0.0611535108423785
2024,Permian,LRC,avg,2051,0.0614249527637173
2024,Piceance,LRC,avg,2051,0.0622808738775203
2024,San Juan,LRC,avg,2051,0.0685656168705674
2024,South Oklahoma,LRC,avg,2051,0.0621574190915091
2024,Strawn,LRC,avg,2051,0.0626954521096671
2024,US,LRC,avg,2051,0.0598440049019035
2024,Uinta,LRC,avg,2051,0.0622281161130204
2024,Anadarko,REF,avg,2051,0.0645287672604517
2024,Appalachian,REF,avg,2051,0.0573607759112268
2024,Arkla,REF,avg,2051,0.0577203045438411
2024,Arkoma,REF,avg,2051,0.0653174936446262
2024,East Texas,REF,avg,2051,0.0624385150087128
2024,Fort Worth,REF,avg,2051,0.0630320173786894
2024,Green River,REF,avg,2051,0.0592489261020292
2024,Gulf,REF,avg,2051,0.0611533334551423
2024,Permian,REF,avg,2051,0.0614260126256857
2024,Piceance,REF,avg,2051,0.0622808738775203
2024,San Juan,REF,avg,2051,0.0686059468925527
2024,South Oklahoma,REF,avg,2051,0.0621574190915091
2024,Strawn,REF,avg,2051,0.0626954521096671
2024,US,REF,avg,2051,0.0598363788180155
2024,Uinta,REF,avg,2051,0.0622245990241117
2024,Anadarko,LRC,avg,2052,0.0645389227747498
2024,Appalachian,LRC,avg,2052,0.0573607759112268
2024,Arkla,LRC,avg,2052,0.0577192131081193
2024,Arkoma,LRC,avg,2052,0.0653207753691515
2024,East Texas,LRC,avg,2052,0.0624383764306915
2024,Fort Worth,LRC,avg,2052,0.0630320173786894
2024,Green River,LRC,avg,2052,0.0592489261020292
2024,Gulf,LRC,avg,2052,0.0611529562163854
2024,Permian,LRC,avg,2052,0.0614258199235097
2024,Piceance,LRC,avg,2052,0.0622808738775203
2024,San Juan,LRC,avg,2052,0.068613063955256
2024,South Oklahoma,LRC,avg,2052,0.0621574190915091
2024,Strawn,LRC,avg,2052,0.0626954521096671
2024,US,LRC,avg,2052,0.0598356255407069
2024,Uinta,LRC,avg,2052,0.0622245990241117
2024,Anadarko,REF,avg,2052,0.0645580260458727
2024,Appalachian,REF,avg,2052,0.0573607759112268
2024,Arkla,REF,avg,2052,0.0577175074188336
2024,Arkoma,REF,avg,2052,0.0653101097644443
2024,East Texas,REF,avg,2052,0.0624357467446244
2024,Fort Worth,REF,avg,2052,0.0630320173786894
2024,Green River,REF,avg,2052,0.0592507556009058
2024,Gulf,REF,avg,2052,0.061152115350017
2024,Permian,REF,avg,2052,0.0614266870833019
2024,Piceance,REF,avg,2052,0.0622808738775203
2024,San Juan,REF,avg,2052,0.0686522078001241
2024,South Oklahoma,REF,avg,2052,0.0621574190915091
2024,Strawn,REF,avg,2052,0.0626954521096671
2024,US,REF,avg,2052,0.059834143206122
2024,Uinta,REF,avg,2052,0.0622193233907487
2024,Anadarko,LRC,avg,2053,0.0645488260700263
2024,Appalachian,LRC,avg,2053,0.0573607759112268
2024,Arkla,LRC,avg,2053,0.0577149016869525
2024,Arkoma,LRC,avg,2053,0.0653109301955756
2024,East Texas,LRC,avg,2053,0.0624364147243096
2024,Fort Worth,LRC,avg,2053,0.0630320173786894
2024,Green River,LRC,avg,2053,0.0592502328869411
2024,Gulf,LRC,avg,2053,0.0611524015903923
2024,Permian,LRC,avg,2053,0.061426687083302
2024,Piceance,LRC,avg,2053,0.0622808738775203
2024,San Juan,LRC,avg,2053,0.0686605110399447
2024,South Oklahoma,LRC,avg,2053,0.0621574190915091
2024,Strawn,LRC,avg,2053,0.0626954521096671
2024,US,LRC,avg,2053,0.0598272461795103
2024,Uinta,LRC,avg,2053,0.0622210819352031
2024,Anadarko,REF,avg,2053,0.0645872848312936
2024,Appalachian,REF,avg,2053,0.0573607759112268
2024,Arkla,REF,avg,2053,0.057714710293826
2024,Arkoma,REF,avg,2053,0.0653027258842623
2024,East Texas,REF,avg,2053,0.0624329784805359
2024,Fort Worth,REF,avg,2053,0.0630320173786894
2024,Green River,REF,avg,2053,0.0592525850997825
2024,Gulf,REF,avg,2053,0.0611508972448918
2024,Permian,REF,avg,2053,0.0614273615409182
2024,Piceance,REF,avg,2053,0.0622808738775203
2024,San Juan,REF,avg,2053,0.0686984687076956
2024,South Oklahoma,REF,avg,2053,0.0621574190915091
2024,Strawn,REF,avg,2053,0.0626954521096671
2024,US,REF,avg,2053,0.0598319075942286
2024,Uinta,REF,avg,2053,0.0622140477573857
