Release Year,BA Name,Case,Rate,Year,kg CO2 eq / MWh
2023,"Duke Energy Florida, Inc.",lowZTC,Avg,2052,400.506662820199
2023,"Duke Energy Florida, Inc.",lowZTC,Avg,2053,400.506662820199
2023,"Duke Energy Florida, Inc.",lowZTC,Avg,2054,400.506662820199
2023,"Duke Energy Florida, Inc.",lowZTC,Avg,2055,400.506662820199
2023,"Duke Energy Florida, Inc.",lowZTC,Avg,2056,400.506662820199
2023,"Duke Energy Florida, Inc.",lowZTC,Avg,2057,400.506662820199
2023,"Duke Energy Florida, Inc.",lowZTC,Avg,2058,400.506662820199
2023,"Duke Energy Florida, Inc.",lowZTC,Avg,2059,400.506662820199
2023,"Duke Energy Florida, Inc.",lowZTC,Avg,2060,400.506662820199
2023,"Duke Energy Florida, Inc.",lowZTC,Avg,2061,400.506662820199
2023,"Duke Energy Florida, Inc.",lowZTC,Avg,2062,400.506662820199
2023,"Duke Energy Florida, Inc.",lowZTC,Avg,2063,400.506662820199
2023,"Duke Energy Florida, Inc.",lowZTC,Avg,2064,400.506662820199
2023,"Duke Energy Florida, Inc.",lowZTC,Avg,2065,400.506662820199
2023,"Duke Energy Florida, Inc.",lowZTC,Avg,2066,400.506662820199
2023,Duke Energy Progress East,lowZTC,Avg,2023,404.950157692189
2023,Duke Energy Progress East,lowZTC,Avg,2024,251.94136674063
2023,Duke Energy Progress East,lowZTC,Avg,2025,267.636695338984
2023,Duke Energy Progress East,lowZTC,Avg,2026,264.164318756257
2023,Duke Energy Progress East,lowZTC,Avg,2027,319.371843097317
2023,Duke Energy Progress East,lowZTC,Avg,2028,385.13111952639
2023,Duke Energy Progress East,lowZTC,Avg,2029,366.673429650434
2023,Duke Energy Progress East,lowZTC,Avg,2030,383.542193920709
2023,Duke Energy Progress East,lowZTC,Avg,2031,376.069235705983
2023,Duke Energy Progress East,lowZTC,Avg,2032,367.521322204468
2023,Duke Energy Progress East,lowZTC,Avg,2033,342.017484674391
2023,Duke Energy Progress East,lowZTC,Avg,2034,285.740998032394
2023,Duke Energy Progress East,lowZTC,Avg,2035,217.845715180339
2023,Duke Energy Progress East,lowZTC,Avg,2036,176.647762252748
2023,Duke Energy Progress East,lowZTC,Avg,2037,174.020336903344
2023,Duke Energy Progress East,lowZTC,Avg,2038,175.12240865177
2023,Duke Energy Progress East,lowZTC,Avg,2039,163.24761060653
2023,Duke Energy Progress East,lowZTC,Avg,2040,137.093448030561
2023,Duke Energy Progress East,lowZTC,Avg,2041,137.889783845817
2023,Duke Energy Progress East,lowZTC,Avg,2042,136.848575191982
2023,Duke Energy Progress East,lowZTC,Avg,2043,142.620727769942
2023,Duke Energy Progress East,lowZTC,Avg,2044,120.204964523535
2023,Duke Energy Progress East,lowZTC,Avg,2045,121.906026243598
2023,Duke Energy Progress East,lowZTC,Avg,2046,133.077725646913
2023,Duke Energy Progress East,lowZTC,Avg,2047,146.331215260907
2023,Duke Energy Progress East,lowZTC,Avg,2048,158.709868215494
2023,Duke Energy Progress East,lowZTC,Avg,2049,157.397647829037
2023,Duke Energy Progress East,lowZTC,Avg,2050,171.295623666141
2023,Duke Energy Progress East,lowZTC,Avg,2051,171.295623666141
2023,Duke Energy Progress East,lowZTC,Avg,2052,171.295623666141
2023,Duke Energy Progress East,lowZTC,Avg,2053,171.295623666141
2023,Duke Energy Progress East,lowZTC,Avg,2054,171.295623666141
2023,Duke Energy Progress East,lowZTC,Avg,2055,171.295623666141
2023,Duke Energy Progress East,lowZTC,Avg,2056,171.295623666141
2023,Duke Energy Progress East,lowZTC,Avg,2057,171.295623666141
2023,Duke Energy Progress East,lowZTC,Avg,2058,171.295623666141
2023,Duke Energy Progress East,lowZTC,Avg,2059,171.295623666141
2023,Duke Energy Progress East,lowZTC,Avg,2060,171.295623666141
2023,Duke Energy Progress East,lowZTC,Avg,2061,171.295623666141
2023,Duke Energy Progress East,lowZTC,Avg,2062,171.295623666141
2023,Duke Energy Progress East,lowZTC,Avg,2063,171.295623666141
2023,Duke Energy Progress East,lowZTC,Avg,2064,171.295623666141
2023,Duke Energy Progress East,lowZTC,Avg,2065,171.295623666141
2023,Duke Energy Progress East,lowZTC,Avg,2066,171.295623666141
2023,El Paso Electric Company,lowZTC,Avg,2023,564.98367323887
2023,El Paso Electric Company,lowZTC,Avg,2024,519.375540698991
2023,El Paso Electric Company,lowZTC,Avg,2025,469.261119638764
2023,El Paso Electric Company,lowZTC,Avg,2026,445.537095675086
2023,El Paso Electric Company,lowZTC,Avg,2027,437.589680499615
2023,El Paso Electric Company,lowZTC,Avg,2028,433.14498528253
2023,El Paso Electric Company,lowZTC,Avg,2029,423.895603178899
2023,El Paso Electric Company,lowZTC,Avg,2030,416.1352752095
2023,El Paso Electric Company,lowZTC,Avg,2031,397.859030417685
2023,El Paso Electric Company,lowZTC,Avg,2032,365.910970445185
2023,El Paso Electric Company,lowZTC,Avg,2033,352.18559922481
2023,El Paso Electric Company,lowZTC,Avg,2034,349.703037179207
2023,El Paso Electric Company,lowZTC,Avg,2035,340.675370394602
2023,El Paso Electric Company,lowZTC,Avg,2036,334.655870612135
2023,El Paso Electric Company,lowZTC,Avg,2037,327.224311860167
2023,El Paso Electric Company,lowZTC,Avg,2038,318.848118907619
2023,El Paso Electric Company,lowZTC,Avg,2039,309.204986570216
2023,El Paso Electric Company,lowZTC,Avg,2040,306.158316947135
2023,El Paso Electric Company,lowZTC,Avg,2041,310.296730110907
2023,El Paso Electric Company,lowZTC,Avg,2042,302.689834026206
2023,El Paso Electric Company,lowZTC,Avg,2043,298.838742575808
2023,El Paso Electric Company,lowZTC,Avg,2044,289.435821912972
2023,El Paso Electric Company,lowZTC,Avg,2045,279.661461293771
2023,El Paso Electric Company,lowZTC,Avg,2046,261.797225793019
2023,El Paso Electric Company,lowZTC,Avg,2047,252.481544009857
2023,El Paso Electric Company,lowZTC,Avg,2048,250.772816981903
2023,El Paso Electric Company,lowZTC,Avg,2049,244.615020142515
2023,El Paso Electric Company,lowZTC,Avg,2050,242.549709140872
2023,El Paso Electric Company,lowZTC,Avg,2051,242.549709140872
2023,El Paso Electric Company,lowZTC,Avg,2052,242.549709140872
2023,El Paso Electric Company,lowZTC,Avg,2053,242.549709140872
2023,El Paso Electric Company,lowZTC,Avg,2054,242.549709140872
2023,El Paso Electric Company,lowZTC,Avg,2055,242.549709140872
2023,El Paso Electric Company,lowZTC,Avg,2056,242.549709140872
2023,El Paso Electric Company,lowZTC,Avg,2057,242.549709140872
2023,El Paso Electric Company,lowZTC,Avg,2058,242.549709140872
2023,El Paso Electric Company,lowZTC,Avg,2059,242.549709140872
2023,El Paso Electric Company,lowZTC,Avg,2060,242.549709140872
2023,El Paso Electric Company,lowZTC,Avg,2061,242.549709140872
2023,El Paso Electric Company,lowZTC,Avg,2062,242.549709140872
2023,El Paso Electric Company,lowZTC,Avg,2063,242.549709140872
2023,El Paso Electric Company,lowZTC,Avg,2064,242.549709140872
2023,El Paso Electric Company,lowZTC,Avg,2065,242.549709140872
2023,El Paso Electric Company,lowZTC,Avg,2066,242.549709140872
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2023,497.156659383282
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2024,454.886981324537
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2025,447.782095805021
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2026,443.39803680624
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2027,434.059891031967
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2028,423.742408103151
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2029,422.329060361457
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2030,413.72317794309
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2031,399.811925173757
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2032,394.652103487802
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2033,392.436703613796
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2034,389.894136358383
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2035,384.029055454637
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2036,377.637127160159
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2037,357.722334477707
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2038,353.620645794103
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2039,347.633003378561
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2040,337.314222714782
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2041,365.103957175121
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2042,353.000374876389
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2043,350.366444029079
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2044,340.95493172962
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2045,320.509363989926
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2046,304.785660278424
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2047,293.927130694465
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2048,287.838800906357
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2049,282.075184262277
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2050,280.717063493352
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2051,280.717063493352
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2052,280.717063493352
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2053,280.717063493352
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2054,280.717063493352
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2055,280.717063493352
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2056,280.717063493352
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2057,280.717063493352
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2058,280.717063493352
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2059,280.717063493352
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2060,280.717063493352
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2061,280.717063493352
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2062,280.717063493352
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2063,280.717063493352
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2064,280.717063493352
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2065,280.717063493352
2023,"Electric Reliability Council of Texas, Inc.",lowZTC,Avg,2066,280.717063493352
2023,Florida Municipal Power Pool,lowZTC,Avg,2023,542.120255297781
2023,Florida Municipal Power Pool,lowZTC,Avg,2024,495.225738792259
2023,Florida Municipal Power Pool,lowZTC,Avg,2025,478.217968306759
2023,Florida Municipal Power Pool,lowZTC,Avg,2026,474.213219044966
2023,Florida Municipal Power Pool,lowZTC,Avg,2027,461.878678487622
2023,Florida Municipal Power Pool,lowZTC,Avg,2028,446.162431426481
2023,Florida Municipal Power Pool,lowZTC,Avg,2029,419.80896210086
2023,Florida Municipal Power Pool,lowZTC,Avg,2030,398.544050534648
2023,Florida Municipal Power Pool,lowZTC,Avg,2031,374.114779191898
2023,Florida Municipal Power Pool,lowZTC,Avg,2032,363.758225707393
2023,Florida Municipal Power Pool,lowZTC,Avg,2033,361.261862759932
2023,Florida Municipal Power Pool,lowZTC,Avg,2034,364.377626591719
2023,Florida Municipal Power Pool,lowZTC,Avg,2035,362.616825533836
2023,Florida Municipal Power Pool,lowZTC,Avg,2036,358.657359803336
2023,Florida Municipal Power Pool,lowZTC,Avg,2037,357.075450684268
2023,Florida Municipal Power Pool,lowZTC,Avg,2038,359.071266890091
2023,Florida Municipal Power Pool,lowZTC,Avg,2039,358.890142477792
2023,Florida Municipal Power Pool,lowZTC,Avg,2040,359.845773645851
2023,Florida Municipal Power Pool,lowZTC,Avg,2041,361.398085211706
2023,Florida Municipal Power Pool,lowZTC,Avg,2042,359.948092532224
2023,Florida Municipal Power Pool,lowZTC,Avg,2043,363.038418007633
2023,Florida Municipal Power Pool,lowZTC,Avg,2044,368.283004814668
2023,Florida Municipal Power Pool,lowZTC,Avg,2045,369.485369495895
2023,Florida Municipal Power Pool,lowZTC,Avg,2046,365.968520493177
2023,Florida Municipal Power Pool,lowZTC,Avg,2047,363.277514973907
2023,Florida Municipal Power Pool,lowZTC,Avg,2048,360.300230506221
2023,Florida Municipal Power Pool,lowZTC,Avg,2049,358.350301999903
2023,Florida Municipal Power Pool,lowZTC,Avg,2050,353.448559214777
2023,Florida Municipal Power Pool,lowZTC,Avg,2051,353.448559214777
2023,Florida Municipal Power Pool,lowZTC,Avg,2052,353.448559214777
2023,Florida Municipal Power Pool,lowZTC,Avg,2053,353.448559214777
2023,Florida Municipal Power Pool,lowZTC,Avg,2054,353.448559214777
2023,Florida Municipal Power Pool,lowZTC,Avg,2055,353.448559214777
2023,Florida Municipal Power Pool,lowZTC,Avg,2056,353.448559214777
2023,Florida Municipal Power Pool,lowZTC,Avg,2057,353.448559214777
2023,Florida Municipal Power Pool,lowZTC,Avg,2058,353.448559214777
2023,Florida Municipal Power Pool,lowZTC,Avg,2059,353.448559214777
2023,Florida Municipal Power Pool,lowZTC,Avg,2060,353.448559214777
2023,Florida Municipal Power Pool,lowZTC,Avg,2061,353.448559214777
2023,Florida Municipal Power Pool,lowZTC,Avg,2062,353.448559214777
2023,Florida Municipal Power Pool,lowZTC,Avg,2063,353.448559214777
2023,Florida Municipal Power Pool,lowZTC,Avg,2064,353.448559214777
2023,Florida Municipal Power Pool,lowZTC,Avg,2065,353.448559214777
2023,Florida Municipal Power Pool,lowZTC,Avg,2066,353.448559214777
2023,Florida Power & Light Co.,lowZTC,Avg,2023,509.68382913643
2023,Florida Power & Light Co.,lowZTC,Avg,2024,479.587056104641
2023,Florida Power & Light Co.,lowZTC,Avg,2025,475.674143928695
2023,Florida Power & Light Co.,lowZTC,Avg,2026,473.92620450667
2023,Florida Power & Light Co.,lowZTC,Avg,2027,467.89307325357
2023,Florida Power & Light Co.,lowZTC,Avg,2028,463.930815724531
2023,Florida Power & Light Co.,lowZTC,Avg,2029,451.122762319273
2023,Florida Power & Light Co.,lowZTC,Avg,2030,440.508278820385
2023,Florida Power & Light Co.,lowZTC,Avg,2031,426.574007996765
2023,Florida Power & Light Co.,lowZTC,Avg,2032,418.692660505893
2023,Florida Power & Light Co.,lowZTC,Avg,2033,416.677823621154
2023,Florida Power & Light Co.,lowZTC,Avg,2034,417.361297923892
2023,Florida Power & Light Co.,lowZTC,Avg,2035,416.041053010437
2023,Florida Power & Light Co.,lowZTC,Avg,2036,414.862430248971
2023,Florida Power & Light Co.,lowZTC,Avg,2037,414.487141934441
2023,Florida Power & Light Co.,lowZTC,Avg,2038,415.392459591557
2023,Florida Power & Light Co.,lowZTC,Avg,2039,414.841951456863
2023,Florida Power & Light Co.,lowZTC,Avg,2040,415.177062510836
2023,Florida Power & Light Co.,lowZTC,Avg,2041,415.489066919341
2023,Florida Power & Light Co.,lowZTC,Avg,2042,414.236032720246
2023,Florida Power & Light Co.,lowZTC,Avg,2043,415.007838936078
2023,Florida Power & Light Co.,lowZTC,Avg,2044,415.180288768037
2023,Florida Power & Light Co.,lowZTC,Avg,2045,415.503912652994
2023,Florida Power & Light Co.,lowZTC,Avg,2046,411.427512081315
2023,Florida Power & Light Co.,lowZTC,Avg,2047,405.379381377994
2023,Florida Power & Light Co.,lowZTC,Avg,2048,400.649390813647
2023,Florida Power & Light Co.,lowZTC,Avg,2049,399.056565679462
2023,Florida Power & Light Co.,lowZTC,Avg,2050,396.720437599005
2023,Florida Power & Light Co.,lowZTC,Avg,2051,396.720437599005
2023,Florida Power & Light Co.,lowZTC,Avg,2052,396.720437599005
2023,Florida Power & Light Co.,lowZTC,Avg,2053,396.720437599005
2023,Florida Power & Light Co.,lowZTC,Avg,2054,396.720437599005
2023,Florida Power & Light Co.,lowZTC,Avg,2055,396.720437599005
2023,Florida Power & Light Co.,lowZTC,Avg,2056,396.720437599005
2023,Florida Power & Light Co.,lowZTC,Avg,2057,396.720437599005
2023,Florida Power & Light Co.,lowZTC,Avg,2058,396.720437599005
2023,Florida Power & Light Co.,lowZTC,Avg,2059,396.720437599005
2023,Florida Power & Light Co.,lowZTC,Avg,2060,396.720437599005
2023,Florida Power & Light Co.,lowZTC,Avg,2061,396.720437599005
2023,Florida Power & Light Co.,lowZTC,Avg,2062,396.720437599005
2023,Florida Power & Light Co.,lowZTC,Avg,2063,396.720437599005
2023,Florida Power & Light Co.,lowZTC,Avg,2064,396.720437599005
2023,Florida Power & Light Co.,lowZTC,Avg,2065,396.720437599005
2023,Florida Power & Light Co.,lowZTC,Avg,2066,396.720437599005
2023,Gainesville Regional Utilities,lowZTC,Avg,2023,931.287779223346
2023,Gainesville Regional Utilities,lowZTC,Avg,2024,927.129397616574
2023,Gainesville Regional Utilities,lowZTC,Avg,2025,930.499942604653
2023,Gainesville Regional Utilities,lowZTC,Avg,2026,931.248869476707
2023,Gainesville Regional Utilities,lowZTC,Avg,2027,933.284684292502
2023,Gainesville Regional Utilities,lowZTC,Avg,2028,935.027149480307
2023,Gainesville Regional Utilities,lowZTC,Avg,2029,936.537038851785
2023,Gainesville Regional Utilities,lowZTC,Avg,2030,938.253671662948
2023,Gainesville Regional Utilities,lowZTC,Avg,2031,939.283141615751
2023,Gainesville Regional Utilities,lowZTC,Avg,2032,939.842076434963
2023,Gainesville Regional Utilities,lowZTC,Avg,2033,939.959934393021
2023,Gainesville Regional Utilities,lowZTC,Avg,2034,935.9906721666
2023,Gainesville Regional Utilities,lowZTC,Avg,2035,935.42677748574
2023,Gainesville Regional Utilities,lowZTC,Avg,2036,938.776543284548
